TransactionID,ProductID,ProductName,ProductCategory,SalesQuantity,SalesPrice,DiscountAmount,FinalSalePrice,TransactionDate,TimeOfDay,SalesChannel,PaymentMethod,PaymentStatus,TransactionStatus,CustomerID,CustomerAge,CustomerGender,CustomerLocation,LoyaltyProgramMember,CustomerFeedbackRating,ReturnFlag,ReturnReason,StoreLocation,Region,PromoCodeUsed,DiscountPercentage,ShippingMethod,ShippingFee,ShippingStatus,SalesTax,CrossSellProducts,UpsellProducts
TX154656,1019,Product_1019,Furniture,1,261,6.507207396960331,254.49279260303967,2024-11-17,Morning,Mobile app,Credit card,Refunded,Completed,10305,57,Female,City_42,No,1,true,Other,Store_30,East,true,16.393289871581114,Expedited,8,In-transit,25.449279260303967,Product_1052,Product_1551
TX940783,1019,Product_1019,Furniture,1,294,42.64033279866144,251.35966720133857,2024-10-16,Afternoon,In-store,Online wallet,Refunded,Returned,10249,62,Female,City_78,No,3,true,Defective,Store_22,East,false,0,Standard,17,Pending,25.135966720133858,Product_1051,Product_1536
TX232284,1026,Product_1026,Clothing,1,211,38.57692234179986,172.42307765820016,2024-09-03,Morning,Mobile app,Credit card,Refunded,Returned,10264,45,Male,City_32,No,3,true,Other,Store_2,West,false,0,Standard,7,In-transit,17.242307765820016,null,Product_1518
TX738027,1004,Product_1004,Electronics,7,213,38.484109405200634,174.51589059479937,2024-12-22,Evening,Mobile app,Online wallet,Paid,Canceled,10157,41,Other,City_63,No,1,false,Defective,Store_19,North,false,0,Standard,6,Pending,17.45158905947994,Product_1051,null
TX740840,1052,Product_1052,Furniture,1,342,46.35725298579031,295.6427470142097,2024-09-30,Afternoon,In-store,Cash,Refunded,Completed,10382,40,Other,City_32,No,1,true,Changed mind,Store_12,North,true,3.3214566523452382,None,0,In-transit,29.56427470142097,null,null
TX811927,1011,Product_1011,Electronics,6,405,10.334212875461745,394.66578712453827,2025-01-14,Afternoon,Mobile app,Credit card,Paid,Returned,10416,65,Female,City_93,Yes,5,false,null,Store_13,West,true,3.827790424664308,Standard,18,Delivered,39.46657871245383,null,Product_1574
TX691082,1094,Product_1094,Clothing,2,494,48.97327504162711,445.0267249583729,2024-08-30,Evening,Mobile app,Online wallet,Paid,Completed,10202,62,Other,City_95,No,5,false,Other,Store_23,East,true,12.071478370576948,Standard,14,Delivered,44.50267249583729,null,null
TX282573,1058,Product_1058,Toys,3,413,35.255689833025684,377.7443101669743,2025-01-08,Morning,Mobile app,Online wallet,Pending,Returned,10060,52,Male,City_5,Yes,3,false,Changed mind,Store_44,South,false,0,Expedited,10,In-transit,37.77443101669743,Product_1072,null
TX522558,1061,Product_1061,Furniture,5,324,11.572441248298436,312.42755875170155,2024-09-30,Evening,Mobile app,Cash,Refunded,Completed,10250,48,Other,City_10,No,2,true,Other,Store_1,South,true,7.896772198374313,Standard,10,In-transit,31.242755875170158,Product_1045,Product_1543
TX204711,1049,Product_1049,Electronics,7,180,26.609500657294838,153.39049934270517,2024-12-14,Afternoon,Online,Online wallet,Pending,Returned,10173,21,Female,City_47,Yes,3,true,Changed mind,Store_10,West,true,12.337173901728635,Expedited,8,Delivered,15.339049934270518,Product_1072,Product_1525
TX557151,1048,Product_1048,Furniture,6,101,10.09225322802803,90.90774677197197,2024-12-01,Evening,In-store,Credit card,Pending,Returned,10162,53,Female,City_75,No,3,true,null,Store_14,South,true,11.213570808923114,Expedited,5,Pending,9.090774677197198,null,null
TX360821,1024,Product_1024,Furniture,10,181,1.1694972214855937,179.83050277851441,2024-08-10,Evening,In-store,Online wallet,Paid,Completed,10283,39,Male,City_41,Yes,5,false,Changed mind,Store_36,South,true,0.1402040178479247,Standard,13,Delivered,17.983050277851444,Product_1084,null
TX582699,1089,Product_1089,Clothing,2,153,28.081325122510638,124.91867487748937,2024-08-17,Evening,Mobile app,Credit card,Refunded,Canceled,10191,36,Other,City_70,No,1,false,Defective,Store_16,North,false,0,Expedited,20,Delivered,12.491867487748937,Product_1048,Product_1546
TX897537,1048,Product_1048,Clothing,6,97,15.631221414808042,81.36877858519196,2024-11-18,Evening,Online,Cash,Refunded,Completed,10389,64,Other,City_73,Yes,4,false,null,Store_34,West,false,0,Standard,8,Pending,8.136877858519197,null,null
TX268067,1020,Product_1020,Furniture,4,394,25.402447688141933,368.59755231185807,2024-11-03,Afternoon,In-store,Online wallet,Paid,Canceled,10369,65,Female,City_46,No,4,false,Other,Store_36,West,true,4.483849707098459,Standard,10,In-transit,36.85975523118581,null,null
TX484411,1054,Product_1054,Toys,6,55,6.639854170499722,48.360145829500276,2024-11-30,Morning,In-store,Credit card,Refunded,Canceled,10306,25,Other,City_19,Yes,3,false,Changed mind,Store_43,North,true,10.293165223302822,Standard,5,Pending,4.836014582950028,Product_1024,null
TX578845,1053,Product_1053,Toys,1,375,43.86193785628611,331.1380621437139,2025-01-07,Evening,Mobile app,Online wallet,Pending,Returned,10001,21,Other,City_16,Yes,4,true,Other,Store_7,South,true,7.956373488033915,Standard,16,In-transit,33.113806214371394,null,null
TX288624,1091,Product_1091,Furniture,3,188,12.33326329551849,175.6667367044815,2024-12-08,Morning,In-store,Online wallet,Refunded,Returned,10222,23,Female,City_9,No,1,true,Changed mind,Store_35,East,true,2.924657645816855,Expedited,11,Pending,17.56667367044815,null,Product_1527
TX613760,1024,Product_1024,Furniture,7,144,21.34495009717032,122.65504990282969,2024-08-03,Afternoon,Online,Cash,Paid,Canceled,10048,54,Female,City_26,No,4,false,Changed mind,Store_24,North,false,0,Expedited,9,In-transit,12.26550499028297,null,null
TX568870,1043,Product_1043,Clothing,3,323,18.62740195848241,304.37259804151756,2024-10-16,Evening,Online,Cash,Paid,Canceled,10203,22,Other,City_67,Yes,2,true,null,Store_25,East,true,4.6371389245198,Standard,17,In-transit,30.437259804151758,Product_1077,null
TX946059,1100,Product_1100,Clothing,9,423,59.932075854805404,363.0679241451946,2024-12-01,Morning,Mobile app,Cash,Pending,Completed,10466,24,Male,City_94,Yes,2,true,Other,Store_5,North,false,0,Standard,17,Pending,36.30679241451946,null,Product_1512
TX632365,1023,Product_1023,Furniture,4,388,25.053540465877056,362.94645953412294,2024-12-04,Morning,Mobile app,Cash,Paid,Canceled,10312,55,Other,City_21,No,4,true,Changed mind,Store_5,East,false,0,None,0,Delivered,36.29464595341229,null,null
TX100947,1047,Product_1047,Toys,7,149,0.546785619430541,148.45321438056945,2024-10-23,Afternoon,Mobile app,Online wallet,Pending,Returned,10084,44,Female,City_7,No,4,false,Changed mind,Store_19,North,true,18.44030236737792,Expedited,20,In-transit,14.845321438056946,null,null
TX608787,1005,Product_1005,Clothing,4,260,3.1383638053533685,256.8616361946466,2024-12-03,Evening,Mobile app,Credit card,Pending,Returned,10177,30,Male,City_79,Yes,4,false,null,Store_3,East,false,0,Expedited,19,In-transit,25.686163619464665,null,Product_1599
TX843253,1043,Product_1043,Clothing,3,221,25.95877964397903,195.04122035602097,2024-08-06,Evening,In-store,Cash,Refunded,Returned,10309,24,Other,City_27,Yes,2,false,null,Store_41,North,true,16.531546749473954,Expedited,16,In-transit,19.504122035602098,Product_1020,Product_1572
TX369969,1100,Product_1100,Toys,2,51,8.187857660304656,42.81214233969534,2024-08-16,Evening,In-store,Online wallet,Pending,Returned,10092,25,Male,City_81,No,2,false,Changed mind,Store_1,South,false,0,Expedited,18,Delivered,4.281214233969535,Product_1041,null
TX515832,1012,Product_1012,Furniture,5,336,17.811509394368386,318.1884906056316,2024-09-17,Afternoon,Mobile app,Cash,Paid,Canceled,10397,57,Male,City_1,No,3,false,Other,Store_10,East,true,4.9618247142348455,Expedited,20,Pending,31.818849060563164,Product_1083,null
TX112954,1068,Product_1068,Clothing,6,308,52.428191129411026,255.57180887058897,2024-11-03,Evening,Mobile app,Cash,Refunded,Returned,10251,47,Other,City_58,Yes,1,false,null,Store_40,South,false,0,Standard,18,Delivered,25.557180887058898,Product_1063,Product_1525
TX843673,1015,Product_1015,Furniture,3,386,4.939890383991159,381.06010961600884,2025-01-19,Morning,Mobile app,Credit card,Refunded,Returned,10009,48,Other,City_50,Yes,4,true,Changed mind,Store_28,South,false,0,Expedited,16,In-transit,38.10601096160089,null,null
TX228552,1038,Product_1038,Furniture,10,395,12.469362917034282,382.5306370829657,2024-09-20,Evening,Mobile app,Online wallet,Refunded,Completed,10054,22,Female,City_70,No,1,false,Other,Store_47,North,false,0,None,0,In-transit,38.25306370829657,Product_1088,null
TX516069,1082,Product_1082,Toys,3,155,30.871438575048263,124.12856142495174,2024-09-19,Morning,Mobile app,Credit card,Paid,Returned,10471,64,Female,City_13,No,3,false,Changed mind,Store_38,South,true,16.169655219242642,Expedited,9,In-transit,12.412856142495174,Product_1075,Product_1568
TX823251,1065,Product_1065,Clothing,3,300,8.508156883076872,291.4918431169231,2024-10-15,Evening,Mobile app,Online wallet,Pending,Returned,10385,22,Male,City_89,Yes,4,false,Changed mind,Store_49,West,false,0,Expedited,11,Pending,29.149184311692313,null,Product_1522
TX259397,1058,Product_1058,Furniture,10,120,15.090052446113752,104.90994755388624,2024-09-14,Evening,Mobile app,Cash,Pending,Completed,10035,64,Male,City_76,Yes,3,true,Changed mind,Store_44,South,false,0,Expedited,14,Delivered,10.490994755388625,null,null
TX112106,1027,Product_1027,Clothing,7,284,31.91853700238449,252.08146299761552,2024-09-21,Morning,In-store,Cash,Pending,Completed,10041,34,Female,City_88,Yes,2,false,Defective,Store_43,North,false,0,Standard,6,Delivered,25.20814629976155,null,null
TX360931,1027,Product_1027,Furniture,10,216,7.869872620626477,208.13012737937353,2024-12-17,Morning,In-store,Online wallet,Paid,Canceled,10241,57,Female,City_23,Yes,2,false,Other,Store_15,North,false,0,Expedited,10,Delivered,20.813012737937356,null,Product_1566
TX864953,1099,Product_1099,Toys,7,256,42.42672739968026,213.57327260031974,2024-08-06,Afternoon,In-store,Online wallet,Paid,Completed,10377,36,Female,City_33,No,4,true,Changed mind,Store_32,North,false,0,None,0,In-transit,21.357327260031976,Product_1029,Product_1523
TX601791,1076,Product_1076,Electronics,6,269,0.18239879164677572,268.8176012083532,2024-11-26,Evening,Online,Cash,Pending,Completed,10002,39,Male,City_45,No,2,false,Changed mind,Store_14,South,true,7.217688353319957,Expedited,16,In-transit,26.881760120835324,null,Product_1587
TX687290,1087,Product_1087,Toys,8,360,10.500755532864762,349.4992444671352,2024-08-21,Morning,Mobile app,Cash,Pending,Completed,10024,56,Female,City_72,No,5,true,null,Store_18,East,false,0,None,0,Pending,34.949924446713524,Product_1027,null
TX927000,1030,Product_1030,Toys,9,214,6.282546112707109,207.7174538872929,2024-11-25,Afternoon,In-store,Cash,Pending,Completed,10369,47,Other,City_57,Yes,5,false,null,Store_41,East,true,8.734808642203589,Expedited,16,In-transit,20.77174538872929,null,null
TX278720,1062,Product_1062,Toys,5,467,78.58748423181252,388.41251576818746,2025-01-06,Morning,Mobile app,Online wallet,Paid,Canceled,10386,44,Other,City_99,Yes,2,true,Other,Store_48,West,false,0,Expedited,20,Pending,38.84125157681875,null,null
TX100808,1005,Product_1005,Electronics,5,202,6.235639380497329,195.76436061950267,2024-10-30,Morning,In-store,Cash,Pending,Canceled,10010,25,Female,City_87,No,2,true,Defective,Store_35,North,false,0,Standard,8,In-transit,19.576436061950268,null,Product_1585
TX183031,1095,Product_1095,Clothing,3,230,15.720561849939259,214.27943815006074,2024-11-09,Afternoon,In-store,Credit card,Pending,Returned,10085,43,Female,City_10,Yes,3,false,null,Store_36,South,true,17.93507502023155,None,0,Pending,21.427943815006074,null,null
TX787484,1048,Product_1048,Toys,7,410,5.187005391502841,404.81299460849715,2024-12-13,Morning,Online,Credit card,Refunded,Completed,10492,61,Male,City_43,No,1,true,null,Store_17,East,true,19.889396093204997,Standard,9,Pending,40.48129946084972,Product_1008,null
TX640221,1016,Product_1016,Clothing,2,294,5.337055286839371,288.66294471316064,2024-11-05,Evening,Mobile app,Credit card,Refunded,Canceled,10151,61,Female,City_78,No,4,false,Changed mind,Store_41,East,true,16.237582743699022,None,0,Pending,28.866294471316067,Product_1050,Product_1508
TX738792,1099,Product_1099,Electronics,5,347,12.28722905402698,334.71277094597303,2024-10-15,Morning,Mobile app,Credit card,Refunded,Completed,10439,48,Other,City_8,Yes,3,true,null,Store_2,South,false,0,Expedited,8,In-transit,33.471277094597305,Product_1083,Product_1545
TX299833,1039,Product_1039,Electronics,2,54,7.149231786226272,46.850768213773726,2024-10-23,Afternoon,Mobile app,Cash,Refunded,Returned,10411,18,Female,City_59,No,1,false,Defective,Store_27,West,true,0.2152430318792442,Expedited,11,In-transit,4.685076821377373,null,null
TX416673,1078,Product_1078,Electronics,5,492,6.2299734933055815,485.7700265066944,2024-10-26,Afternoon,In-store,Online wallet,Pending,Returned,10134,19,Male,City_33,No,3,false,Other,Store_49,West,true,13.385928240103052,None,0,In-transit,48.57700265066944,Product_1032,Product_1500
TX823575,1017,Product_1017,Electronics,9,201,8.326423136602797,192.67357686339722,2025-01-09,Evening,Mobile app,Online wallet,Refunded,Completed,10470,20,Male,City_30,Yes,5,false,Defective,Store_31,North,false,0,Standard,6,Pending,19.26735768633972,null,Product_1569
TX448412,1100,Product_1100,Clothing,9,249,24.5011429762616,224.4988570237384,2024-09-16,Evening,In-store,Online wallet,Paid,Completed,10297,23,Other,City_56,Yes,2,false,Other,Store_50,South,false,0,None,0,In-transit,22.44988570237384,null,null
TX391438,1081,Product_1081,Furniture,4,308,5.51533724532857,302.48466275467143,2024-09-04,Morning,Online,Cash,Pending,Canceled,10168,32,Male,City_36,Yes,4,true,Other,Store_44,North,false,0,Expedited,20,In-transit,30.248466275467145,null,Product_1580
TX762631,1065,Product_1065,Clothing,4,394,68.25694294642007,325.74305705357995,2025-01-05,Morning,Mobile app,Online wallet,Paid,Completed,10022,53,Other,City_9,Yes,3,true,Changed mind,Store_39,South,true,7.2554976086867295,Expedited,18,Delivered,32.57430570535799,null,Product_1562
TX806922,1096,Product_1096,Electronics,3,403,3.637512963212647,399.36248703678734,2025-01-16,Afternoon,Mobile app,Credit card,Pending,Completed,10230,33,Other,City_97,No,3,false,null,Store_36,West,true,19.473092664724728,Standard,11,Delivered,39.936248703678736,Product_1034,Product_1579
TX173518,1068,Product_1068,Furniture,8,83,9.402859977458661,73.59714002254134,2024-11-16,Afternoon,In-store,Cash,Pending,Canceled,10124,61,Female,City_66,Yes,1,false,Changed mind,Store_23,West,true,14.048521111450778,None,0,Pending,7.359714002254134,null,Product_1509
TX216471,1084,Product_1084,Toys,4,303,58.31602612719159,244.6839738728084,2024-11-25,Afternoon,In-store,Online wallet,Pending,Returned,10164,29,Female,City_16,No,1,false,Other,Store_39,South,true,11.851804032092874,None,0,In-transit,24.46839738728084,null,null
TX422884,1026,Product_1026,Furniture,7,346,27.168607616219425,318.83139238378055,2024-11-07,Morning,Online,Credit card,Paid,Returned,10403,34,Other,City_96,Yes,4,false,null,Store_38,East,true,18.166502597311048,None,0,In-transit,31.883139238378057,Product_1030,Product_1544
TX891998,1069,Product_1069,Toys,3,85,0.7036120481892973,84.2963879518107,2025-01-30,Afternoon,In-store,Credit card,Refunded,Completed,10475,52,Female,City_53,No,5,true,Other,Store_15,North,true,0.9291577252786354,Standard,15,In-transit,8.42963879518107,Product_1009,null
TX804890,1063,Product_1063,Furniture,6,389,22.408842123107043,366.59115787689296,2024-10-21,Afternoon,Mobile app,Credit card,Pending,Completed,10086,50,Male,City_24,No,5,true,Other,Store_35,South,true,5.1851210355381046,None,0,Delivered,36.659115787689295,null,null
TX260634,1003,Product_1003,Toys,5,145,14.737744643994832,130.26225535600517,2024-12-02,Evening,Mobile app,Cash,Refunded,Completed,10111,52,Female,City_5,Yes,2,true,Defective,Store_20,South,false,0,Standard,10,Pending,13.026225535600517,Product_1056,null
TX871992,1002,Product_1002,Clothing,5,433,74.00973153159177,358.9902684684082,2024-09-18,Morning,In-store,Online wallet,Pending,Canceled,10140,53,Male,City_15,Yes,1,true,null,Store_46,West,false,0,None,0,Pending,35.89902684684082,Product_1099,Product_1565
TX259470,1040,Product_1040,Toys,1,235,36.2967954448875,198.7032045551125,2025-01-18,Afternoon,In-store,Credit card,Paid,Completed,10499,21,Female,City_94,No,1,false,Changed mind,Store_5,East,false,0,None,0,Delivered,19.87032045551125,null,Product_1573
TX748235,1083,Product_1083,Toys,2,442,41.27516018691543,400.7248398130846,2025-01-03,Evening,Mobile app,Credit card,Pending,Completed,10053,57,Female,City_73,Yes,2,true,Changed mind,Store_21,East,false,0,Standard,11,Pending,40.072483981308466,Product_1036,null
TX761648,1017,Product_1017,Toys,1,175,28.92996635042353,146.07003364957646,2025-01-14,Morning,In-store,Cash,Pending,Completed,10443,21,Other,City_75,Yes,5,true,Other,Store_15,West,false,0,None,0,Pending,14.607003364957647,Product_1070,Product_1597
TX953850,1077,Product_1077,Toys,9,400,49.22126109475353,350.7787389052465,2025-01-17,Morning,Mobile app,Cash,Pending,Canceled,10249,53,Male,City_53,Yes,5,true,null,Store_26,North,false,0,Standard,20,In-transit,35.07787389052465,null,Product_1543
TX409004,1083,Product_1083,Furniture,6,244,40.436460996011355,203.56353900398864,2024-08-11,Afternoon,Online,Cash,Pending,Completed,10134,39,Male,City_81,Yes,3,false,null,Store_50,North,false,0,None,0,Pending,20.356353900398865,Product_1030,null
TX374632,1058,Product_1058,Furniture,4,454,36.87643628768579,417.1235637123142,2025-01-14,Evening,Online,Online wallet,Paid,Returned,10324,24,Male,City_85,No,4,false,null,Store_46,North,true,4.13560417054401,None,0,Delivered,41.71235637123142,null,Product_1515
TX855954,1002,Product_1002,Toys,10,303,53.870559176031705,249.1294408239683,2024-09-17,Afternoon,In-store,Credit card,Pending,Canceled,10014,32,Male,City_73,No,3,false,Other,Store_2,North,true,1.4813757318093979,None,0,Delivered,24.912944082396834,null,null
TX297584,1092,Product_1092,Toys,9,493,10.754573015190966,482.24542698480906,2024-09-21,Morning,In-store,Cash,Paid,Returned,10029,63,Female,City_90,Yes,5,true,Other,Store_33,West,false,0,Expedited,20,Pending,48.22454269848091,null,null
